"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" To be, or not to be: that is the question:";"ok";"John Caryll";"The English Princess";"Caryll, John.  <i>The English Princess. Or, The Death of Richard the III. </i>A Tragedy. London: Thomas Dring, 1667.  26; act 3, scene 1 [normalized spelling]. ";"1666";"1666";"1667";"1667";"English";"[King Richard:] You say too much: I see, you'll rather prove <br>
The Subject of my Justice, than my Love. <br>
Th'Invader Richmond is your loved Gallant, <br>
Whose Treason does not your allowance want. <br>
Prepare for marriage, or a Funeral; <br>
<span class=""quote"">To be my Wife, or not to be at all. </span><br>
Madam, you shall be crowned; Choose and be wise; <br>
Either for Empire, or for Sacrifice.";"";"";"@005238_D67 The English Princess";"";"WoSn#030065 to be or not to be";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001-Last accessed 11 August 2006.";"[King Richard:] You say too much: I see, you'l rather prove <br>
The Subject of my Justice, then my Love. <br>
Th'Invader Richmond is your lov'd Gallant, <br>
Whose Treason does not your allowance want. <br>
Prepare for marriage, or a Funeral; <br>
<span class=""quote"">To be my Wife, or not to be at all. </span><br>
Madam, you shall be crown'd; Chuse and be wise; <br>
Either for Empire, or for Sacrifice.";"Caryll, John.  <i>The English Princess. Or, The Death of Richard the III. </i>A Tragedy. London: Thomas Dring, 1667.  26; act 3, scene 1. ";"Wallrodt Rene"
" Let them come in.";"unedited";"Sir William D'Avenant";"The Rivals";"D'Avenant, William.  ""The Rivals."" <i>The Dramatic Works of Sir William D'Avenant. </i>Eds. James Maidment and W. H. Logan. 5 vols. Edinburgh: William Paterson, 1872-1874. Vol. 5, 213-294.  252; act 2 [normalized spelling].";"1667";"1667";"1667";"1667";"English";"[Theodese:] <span class=""quote"">Fruits ripen soonest that are near the Sun. </span>";"** This tragicomedy is an adaptation of Shakespeare's <i>The Two Noble Kinsmen.</i>";"";"@005007_A68 The Rivals";"";"SuId_NatPla_NatSky#032026 fruit ripened by sun";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010006-24.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 24.";"";"";"  Heeg Stefanie"
" say an old man is twice a child.";"provisional";"John Lacy";"The Dumb Lady";"John Lacy.  <i>The Dumb Lady. Or, The Farriar made Physician. </i>London: Thomas Dring et al., 1672.  42-43; act 3, scene 1. ";"1669";"1669";"1669";"1669";"English";"[Doctor:] Sir, he must feel if he can discover of what side her heart lies: I'l keep him in discourse the mean while. <br>
[Gernette:] Must he feel her heart, Doctor? still it runs in my mind, this Apothecary will do me a mischief: nay, be not angry. <br>
[Doctor:] Nay, I forgive you, I see <span class=""quote"">an old man's twice a child</span>, pray you walk into the next room, I must talk in private with you. <br>
[Gernette:] I should sound, if I should leave my child with the Apothecary.";"";"";"@005486_D72 The Dumb Lady";"";"WoPh_GenMen#030414 old man twice child";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001";"";"";"Gebhard Christian"
" Let them come in.";"ok";"Aphra Behn";"The Forced Marriage";"Behn, Aphra.  ""The Forced Marriage."" <i>The Works of Aphra Behn. Ed. Montague Summers.</i> 8 vols. London: Heinemann, 1915. Vol. 3, 281-381.  351; act 4, scene 6.";"1670";"1670";"1671";"1671";"English";"[Alcippus:] You merit death for this base injury. <br>
But you're my Prince, and that I own you so, <br>
Is all remains in me of sence or justice;<br> 
<span class=""quote"">The rest is rage, </span>which if thou get'st not hence<br>
Will eat up that small morsel too of reason,<br>
And leave me nothing to preserve thy life with.";"";"";"@005240_A70_D71 The Forced Marriage";"";"WoSn#230151 the rest is silence";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001
LION";"[Alcippus:] You merit death for this base injury. <br>
But you're my Prince, and that I own you so, <br>
Is all remains in me of sence or justice;<br> 
<span class=""quote"">The rest is rage, </span>which if thou get'st not hence<br>
Will eat up that small morsell too of reason,<br>
And leave me nothing to preserve thy life with.";"Behn, Aphra.  The Forc'd Marriage. Or The Jealous Bridegroom. A Tragi-comedy. As it is Acted at His Highnesse The Duke of York's Theatre. London: H. L. and R.B. for James Magnus, 1671.  I2 verso [62].";"   Hohl-Trillini Regula"
" Not a mouse stirring.";"provisional";"Aphra Behn";"The Amorous Prince";"Behn, Aphra.  ""The Amorous Prince. Or, The Curious Husband."" <i>The Works of Aphra Behn. </i>Ed. Montague Summers. 8 vols. London: Heinemann, 1915. Vol. 4, 121-213.  126; act 1, scene 2 [normalized spelling].";"1671";"1671";"1671";"1671";"English";"[Cloris:] How now <i>Lucia</i>; is my Father up?<br>
[Lucia:] No, <span class=""quote"">not a Mouse stirs</span> yet; I have kept a true<br>
Watch all this night, for I was cruelly afraid<br>
Lest we should have been surprised -<br>
Is the Prince gone? but why do I ask,<br>
That may read it in your sad looks?";"";"";"@005487_A71 The Amorous Prince";"";"WoPh_NatAni#030106 not a mouse stirring";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001";"[Cloris:] How now <i>Lucia</i>; is my Father up?<br>
[Lucia:] No, <span class=""quote"">not a Mouse stirs</span> yet; I have kept a true<br>
Watch all this night, for I was cruelly afraid<br>
Lest we should have been surpriz'd -<br>
Is the Prince gone? but why do I ask,<br>
That may read it in your sad looks?";"Behn, Aphra.  ""The Amorous Prince. Or, The Curious Husband."" <i>The Works of Aphra Behn. </i>Ed. Montague Summers. 8 vols. London: Heinemann, 1915. Vol. 4, 121-213.  126; act 1, scene 2.";"Gebhard Christian"
" The undiscover'd country from whose bourn";"ok";"Henry Neville Payne";"The Fatal Jealousy";"Payne, Henry Neville.  <i>The Fatal Jealousie. A Tragedy. Acted at the Duke's Theatre. </i>London: Thomas Dring et al., 1673.  33-34; act 3 [normalized spelling]. ";"1672";"1672";"1672";"1672";"English";"[Don Gerardo:] [...] Death, like your Children's Bug-bears,<br>
Is feared by all, yet has no other Being<br>
Than what weak fancy gives it; 'tis a Line,<br>
But yet imaginary, drawn betwixt<br>
Time and that dreadful thing Eternity;<br>
I, that's the thing, 'tis feared; for now I find it:<br>
Eternity which puzzles all the World,<br>
To name the Inhabitants that People it:<br>
Eternity, whose <span class=""quote"">undiscovered Country</span><br>
We Fools divide, before we come to see it;<br>
Making one part contain all happiness,<br>
The other misery, then unseen fight for't.";"";"";"@005604_D73 The Fatal Jealousy";"";"SuId_NatLan_AbsDea#030087 undiscovered country";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001-Last accessed 21 July 2009.";"[Don Gerardo:] [...] Death, like your Childrens Bug-bears,<br>
Is fear'd by all, yet has no other Being<br>
Then what weak fancy gives it; 'tis a Line,<br>
But yet imaginary, drawn betwixt<br>
Time and that dreadful thing Eternity;<br>
I, that's the thing, 'tis fear'd; for now I find it:<br>
Eternity which puzzles all the World,<br>
To name the Inhabitants that People it:<br>
Eternity, whose <span class=""quote"">undiscover'd Countrey</span><br>
We Fools divide, before we come to see it;<br>
Making one part contain all happiness,<br>
The other misery, then unseen fight for't.";"Payne, Henry Neville. <i> The Fatal Jealousie. A Tragedy. Acted at the Duke's Theatre. </i>London: Thomas Dring et al., 1673.  33-34; act 3. ";"Gebhard Christian"
" Ay, springes to catch woodcocks. I do know,";"ok";"Edward Ravenscroft";"The Citizen Turned Gentleman";"Ravenscroft, Edward.  <i>The Citizen Turn'd Gentleman. A Comedy. </i>London: Thomas Dring et al., 1672.  76; act 4, scene 1. ";"1672";"1672";"1672";"1672";"English";"[Young Jorden:] By that means we shall get quit of him. <br>
[Trickmore:] The posture our affairs are in at present, do not much seem to require his absence, therefore I have contrived a defeat, and will keep him yet in play. I have set another <span class=""quote"">Spring, which if it catch the Woodcock</span>, 'twill hold him fast. Look here comes forth our Knight in Petti-coats: muffle yourself up in your Cloak, and be gone. <br>
[Young Jorden:] A stately dame on my word.";"";"";"@005241_D72 The Citizen Turned Gentleman";"Keyword";"WoPh_NatBir#230110 springes to catch woodcocks";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001-Last accessed 30 June 2009.";"[Young Jorden:] By that means we shall get quit of him. <br>
[Trickmore:] The posture our affairs are in at present, do not much seem to require his absence, therefore I have contriv'd a defeat, and will keep him yet in play. I have set another <span class=""quote"">Spring, which if it catch the Woodcock</span>, 'twill hold him fast. Look here comes forth our Knight in Petty-coats: muffle your self up in your Cloak, and be gon. <br>
[Young Jorden:] A stately dame on my word.";"Ravenscroft, Edward.  <i>The Citizen Turn'd Gentleman. A Comedy. </i>London: Thomas Dring et al., 1672.  76; act 4, scene 1. ";"Gebhard Christian"
" Let them come in.";"ok";"William Cavendish, Duke of Newcastle";"The Triumphant Widow";"Newcastle, William Cavendish, Duke of.  The Triumphant Widow. or The Medley of Humours. A Comedy, Acted by His Royal Highnes's Servants. London: Henry Herringman, 1677.  C1 verso; act 1, scene 2 [normalized spelling].";"1674";"1674";"1674";"1674";"English";"[Isabella:] You had best marry him, Nan, and let some Gentleman have good luck to Horse-flesh by you. <br>
[Nan:] But, Madam, a rich Citizen is a brave thing. <br>
[Lady Haughty:] I hate to see a Husband walk the length of his Shop as a Fox, or a Civet-Cat does the length of his Chain, backward and forward, backward and forward. <br>
[Isabella:] And then his House is so dark, <span class=""quote"">as if he were mad, and put there to recover his Wits.</span> <br>
[Lady Haughty:] And a Garden scarce big enough to lie at length, and be buried in.";"";"";"@005242_D74 The Triumphant Widow";"";"WoPh_AbsMad#005181 mad and sent to recover wits";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001-Last accessed 22 July 2009.";"[Isabella:] You had best marry him, Nan, and let some Gentleman have good luck to Horse-flesh by you. <br>
[Nan:] But, Madam, a rich Citizen is a brave thing. <br>
[Lady Haughty:] I hate to see a Husband walk the length of his Shop as a Fox, or a Civet-Cat does the length of his Chain, backward and forward, backward and forward. <br>
[Isabella:] And then his House is so dark, <span class=""quote"">as if he were mad, and put there to recover his Wits.</span> <br>
[Lady Haughty:] And a Garden scarce big enough to lye at length, and be buried in.";"Newcastle, William Cavendish, Duke of.  The Triumphant Widow. or The Medley of Humours. A Comedy, Acted by His Royal Highnes's Servants. London: Henry Herringman, 1677.  C1 verso; act 1, scene 2.";"Gebhard Christian"
" Let them come in.";"provisional";"William Cavendish, Duke of Newcastle";"The Triumphant Widow";"Newcastle, William Cavendish, Duke of.  The Triumphant Widow. or The Medley of Humours. A Comedy, Acted by His Royal Highnes's Servants. London: Henry Herringman, 1677.  B2 recto. ";"1674";"1674";"1674";"1674";"English";"[Gervas the Grange-man:] Love, why thou art a lusty Wench, and that will provoke thee, Love is nothing but being lusty, <span class=""quote"">the rest is twittle twattle</span>: they say Love is a Boy, by the Mass I think Love is a Girl by that: it may be you young Wenches think Love is a Boy, you love Boys too well to the disgrace of Beards. Ah consider, you know not what a man is, I would fain have you know me, there is pith, there is pith in a man, and that thou shalt find to thy cost, if thou'lt but marry me, by the Mass.";"";"";"@005242_D74 The Triumphant Widow";"";"WoSn#230151 the rest is silence";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001-Last accessed 12 April 2009.";"";"Newcastle, William Cavendish, Duke of.  The Triumphant Widow. or The Medley of Humours. A Comedy, Acted by His Royal Highnes's Servants. London: Henry Herringman, 1677.  B2 recto.";"   Hohl-Trillini Regula"
" How now, Horatio! you tremble and look pale:";"ok";"John Banks";"The Rival Kings";"Banks, John.  <i>The rival kings. Or The loves of Oroondates and Statira: a tragedy. </i>London: L. Curtis, 1677.  36-37; act 4, scene 1 [normalized spelling].";"1677";"1677";"1677";"1677";"English";"[Alexander:] Read these; for from <i>Antipater </i>they came, <br>
That dares protest <i>Olympia</i> is to blame. <br>
He much against her government complains, <br>
Says he is wronged, whilst she would take the pains <br>
There is the like from <span class=""quote""><i>Aristotle </span></i>too, <br>
That writes what false <i>Antipater </i>has said, is true; <br>
But I'll let<span class=""quote""> <i>Aristotle </i></span>know one tear <br>
From my dear Mother's Eyes can wash her clear, <br>
And drown a thousand thoughts that are severe. <br>
What ail the Priests ! They <span class=""quote"">tremble, and look pale</span>, <br>
And all in fears forsake the sacred Rail.";"";"";"@005227 The Rival Kings";"";"WoPh#032279 tremble and look pale / NaHu#007048 Aristotle";"Work unmarked";"Author name";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database / morethanonelexia";"@010001-Last accessed on 16 October 2010.";"[Alexander:] Read these; for from <i>Antipater </i>they came, <br>
That dares protest <i>Olympia</i> is to blame. <br>
He much against her government complains, <br>
Sayes he is wrong'd, whilest she wou'd take the paines <br>
There is the like from <i>Aristotle </i>too, <br>
That writes what false <i>Antipater </i>has said, is true; <br>
But I'le let <i>Aristotle </i>know one tear <br>
From my dear Mothers Eyes can wash her clear, <br>
And drown a thousand thoughts that are severe. <br>
What ail the Preists ! They <span class=""quote"">tremble, and look pale</span>, <br>
And all in fears forsake the sacred Rail.";"Banks, John.  <i>The rival kings. Or The loves of Oroondates and Statira: a tragedy.</i> London: L. Curtis, 1677.  36-37; act 4, scene 1.";"Quassdorf Sixta"
" Let them come in.";"unedited";"Thomas Otway";"Friendship in Fashion";"Otway, Thomas.  Friendship In Fashion. London: E. F. for Richard Tonson, 1678.  101; act 5, scene 1 [normalized spelling].";"1678";"1678";"1678";"1678";"English";"The Wolves have preyed, and look the gentle Day, <br>
Before <span class=""quote"">the Wheels of Phoebus, </span>all about <br>
Dapples the drowsy East with spots of gray. ";"";"";"@005189 Friendship in Fashion";"";"NaMa#030122 Phoebus' wheels";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"The Wolves have prey'd, and look the gentle Day, <br>
Before <span class=""quote"">the Wheels of Phoebus, </span>all about <br>
Dapples the drowsy East with spots of gray. ";"Otway, Thomas.  Friendship In Fashion. London: E. F. for Richard Tonson, 1678.  101; act 5, scene 1.";"Danneck Martin"
